row_number,project,authorship,backfill_years,min_pub_years,group_by_all,region,year,y_pop,country_iso_a2,in_y_flow_INT,out_y_flow_INT,in_y_flow_IN,out_y_flow_IN,net_y_flow_INT,abs_inout_INT,sum_inout_INT,net_y_flow_IN,abs_inout_IN,sum_inout_IN,nmr_IN,nmr_INT
54566,Subnational,OpenAlex,2,2,true,KE.05,2010.0,2411,KE,164,133,7,18,31,31,297,-11,11,25,-4.562422231439236,12.857735379510576
54567,Subnational,OpenAlex,2,2,true,RO.23,2011.0,1670,RO,52,24,42,33,28,28,76,9,9,75,5.389221556886228,16.766467065868262
54568,Subnational,OpenAlex,2,2,true,US.VA,1971.0,1281,US,20,8,78,72,12,12,28,6,6,150,4.68384074941452,9.36768149882904
54569,Subnational,OpenAlex,2,2,true,JP.14,2003.0,8464,JP,216,211,996,741,5,5,427,255,255,1737,30.127599243856334,0.5907372400756143
54570,Subnational,OpenAlex,2,2,true,US.NC,2003.0,17958,US,586,554,1288,1202,32,32,1140,86,86,2490,4.788951999109032,1.7819356275754539
54571,Subnational,OpenAlex,2,2,true,US.MS,2004.0,2899,US,88,107,232,265,-19,19,195,-33,33,497,-11.383235598482235,-6.553984132459469
54572,Subnational,OpenAlex,2,2,true,ID.31,2019.0,1317,ID,18,14,107,209,4,4,32,-102,102,316,-77.44874715261959,3.0372057706909645
54573,Subnational,OpenAlex,2,2,true,US.FL,1990.0,5159,US,123,137,444,351,-14,14,260,93,93,795,18.026749370032952,-2.7137042062415198
54574,Subnational,OpenAlex,2,2,true,ID.29,2019.0,347,ID,11,10,35,11,1,1,21,24,24,46,69.164265129683,2.881844380403458
54575,Subnational,OpenAlex,2,2,true,TN.16,2019.0,2012,TN,53,66,75,93,-13,13,119,-18,18,168,-8.946322067594433,-6.461232604373757
54576,Subnational,OpenAlex,2,2,true,NG.22,2018.0,821,NG,12,19,22,28,-7,7,31,-6,6,50,-7.3081607795371495,-8.526187576126675
54577,Subnational,OpenAlex,2,2,true,FI.12,1998.0,90,FI,1,1,11,10,0,0,2,1,1,21,11.11111111111111,0.0
54578,Subnational,OpenAlex,2,2,true,US.UT,1977.0,743,US,16,11,40,40,5,5,27,0,0,80,0.0,6.7294751009421265
54579,Subnational,OpenAlex,2,2,true,CN.29,2023.0,246,CN,3,15,45,16,-12,12,18,29,29,61,117.88617886178862,-48.78048780487805
54580,Subnational,OpenAlex,2,2,true,US.TN,2003.0,9202,US,304,308,666,652,-4,4,612,14,14,1318,1.5214083894805477,-0.4346881112801565
54581,Subnational,OpenAlex,2,2,true,US.VA,1965.0,650,US,5,8,36,33,-3,3,13,3,3,69,4.615384615384615,-4.615384615384615
54582,Subnational,OpenAlex,2,2,true,TR.16,2019.0,1412,TR,28,49,123,117,-21,21,77,6,6,240,4.2492917847025495,-14.872521246458923
54583,Subnational,OpenAlex,2,2,true,GR.ESYE11,2016.0,1084,GR,13,31,42,47,-18,18,44,-5,5,89,-4.612546125461255,-16.605166051660518
54584,Subnational,OpenAlex,2,2,true,CN.11,1997.0,636,CN,36,34,25,35,2,2,70,-10,10,60,-15.723270440251572,3.1446540880503147
54585,Subnational,OpenAlex,2,2,true,CN.07,2014.0,10718,CN,296,227,1755,1738,69,69,523,17,17,3493,1.5861168128382162,6.437768240343348
54586,Subnational,OpenAlex,2,2,true,RU.38,2007.0,215,RU,5,2,3,3,3,3,7,0,0,6,0.0,13.953488372093023
54587,Subnational,OpenAlex,2,2,true,IN.28,1977.0,510,IN,11,9,9,12,2,2,20,-3,3,21,-5.882352941176471,3.9215686274509802
54588,Subnational,OpenAlex,2,2,true,NL.03,2013.0,10206,NL,350,392,311,322,-42,42,742,-11,11,633,-1.0777973740936704,-4.11522633744856
54589,Subnational,OpenAlex,2,2,true,US.IL,2010.0,30021,US,1304,1386,1782,2165,-82,82,2690,-383,383,3947,-12.757736251290764,-2.731421338396456
54590,Subnational,OpenAlex,2,2,true,IT.17,1998.0,372,IT,5,14,41,25,-9,9,19,16,16,66,43.01075268817204,-24.193548387096776
54591,Subnational,OpenAlex,2,2,true,JP.05,2000.0,1192,JP,19,18,136,126,1,1,37,10,10,262,8.389261744966444,0.8389261744966443
54592,Subnational,OpenAlex,2,2,true,CN.18,2009.0,2715,CN,37,18,557,493,19,19,55,64,64,1050,23.572744014732965,6.998158379373849
54593,Subnational,OpenAlex,2,2,true,PK.03,1991.0,40,PK,3,10,1,1,-7,7,13,0,0,2,0.0,-175.0
54594,Subnational,OpenAlex,2,2,true,RO.10,2013.0,5945,RO,185,174,97,138,11,11,359,-41,41,235,-6.896551724137931,1.8502943650126156
54595,Subnational,OpenAlex,2,2,true,US.WV,2023.0,81,US,4,2,7,3,2,2,6,4,4,10,49.382716049382715,24.691358024691358
54596,Subnational,OpenAlex,2,2,true,NG.47,2013.0,1179,NG,9,15,28,34,-6,6,24,-6,6,62,-5.089058524173028,-5.089058524173028
54597,Subnational,OpenAlex,2,2,true,US.CO,1971.0,706,US,9,15,43,43,-6,6,24,0,0,86,0.0,-8.498583569405099
54598,Subnational,OpenAlex,2,2,true,US.DC,2004.0,14935,US,565,634,1616,1580,-69,69,1199,36,36,3196,2.4104452628054904,-4.620020087043857
54599,Subnational,OpenAlex,2,2,true,KW.08,2018.0,73,KW,8,6,6,7,2,2,14,-1,1,13,-13.698630136986301,27.397260273972602
54600,Subnational,OpenAlex,2,2,true,US.TN,1959.0,293,US,1,1,9,15,0,0,2,-6,6,24,-20.477815699658702,0.0
54601,Subnational,OpenAlex,2,2,true,MX.02,2009.0,930,MX,49,41,21,32,8,8,90,-11,11,53,-11.827956989247312,8.602150537634408
54602,Subnational,OpenAlex,2,2,true,IN.19,2019.0,20913,IN,546,818,1272,1369,-272,272,1364,-97,97,2641,-4.638263281212643,-13.006264046286999
54603,Subnational,OpenAlex,2,2,true,ZA.10,2007.0,499,ZA,12,10,22,13,2,2,22,9,9,35,18.03607214428858,4.008016032064128
54604,Subnational,OpenAlex,2,2,true,SI.84,2021.0,86,SI,7,5,3,3,2,2,12,0,0,6,0.0,23.25581395348837
54605,Subnational,OpenAlex,2,2,true,SA.14,2013.0,3776,SA,438,138,43,29,300,300,576,14,14,72,3.707627118644068,79.44915254237289
54606,Subnational,OpenAlex,2,2,true,IN.33,2021.0,740,IN,13,18,44,55,-5,5,31,-11,11,99,-14.864864864864865,-6.756756756756757
54607,Subnational,OpenAlex,2,2,true,IT.13,1987.0,484,IT,8,5,15,10,3,3,13,5,5,25,10.330578512396695,6.198347107438017
54608,Subnational,OpenAlex,2,2,true,JP.45,1984.0,378,JP,1,0,37,19,1,1,1,18,18,56,47.61904761904762,2.6455026455026456
54609,Subnational,OpenAlex,2,2,true,CA.10,2008.0,23177,CA,1245,1255,349,375,-10,10,2500,-26,26,724,-1.1218017862536136,-0.431462225482159
54610,Subnational,OpenAlex,2,2,true,FR.32,2017.0,8272,FR,252,267,376,384,-15,15,519,-8,8,760,-0.9671179883945842,-1.8133462282398454
54611,Subnational,OpenAlex,2,2,true,SA.05,2022.0,395,SA,39,28,17,27,11,11,67,-10,10,44,-25.31645569620253,27.848101265822784
54612,Subnational,OpenAlex,2,2,true,US.ND,1992.0,307,US,5,7,19,34,-2,2,12,-15,15,53,-48.85993485342019,-6.514657980456026
54613,Subnational,OpenAlex,2,2,true,TR.20,2009.0,535,TR,8,5,30,37,3,3,13,-7,7,67,-13.08411214953271,5.607476635514018
54614,Subnational,OpenAlex,2,2,true,SE.21,2001.0,4824,SE,164,191,128,167,-27,27,355,-39,39,295,-8.08457711442786,-5.597014925373134
54615,Subnational,OpenAlex,2,2,true,TR.15,2017.0,283,TR,6,6,39,34,0,0,12,5,5,73,17.6678445229682,0.0
54616,Subnational,OpenAlex,2,2,true,TH.46,2020.0,348,TH,9,4,25,15,5,5,13,10,10,40,28.735632183908045,14.367816091954023
54617,Subnational,OpenAlex,2,2,true,SE.26,1980.0,954,SE,12,30,11,12,-18,18,42,-1,1,23,-1.0482180293501049,-18.867924528301888
54618,Subnational,OpenAlex,2,2,true,US.MO,1961.0,354,US,2,1,23,23,1,1,3,0,0,46,0.0,2.824858757062147
54619,Subnational,OpenAlex,2,2,true,IT.04,1996.0,3803,IT,77,44,99,94,33,33,121,5,5,193,1.3147515119642388,8.677359978963976
54620,Subnational,OpenAlex,2,2,true,SE.10,2002.0,79,SE,4,0,11,9,4,4,4,2,2,20,25.31645569620253,50.63291139240506
54621,Subnational,OpenAlex,2,2,true,HK.NTM,2013.0,231,HK,28,27,1,2,1,1,55,-1,1,3,-4.329004329004329,4.329004329004329
54622,Subnational,OpenAlex,2,2,true,CA.03,2023.0,82,CA,4,14,2,2,-10,10,18,0,0,4,0.0,-121.95121951219512
54623,Subnational,OpenAlex,2,2,true,NL.06,1993.0,864,NL,26,24,26,13,2,2,50,13,13,39,15.046296296296296,2.314814814814815
54624,Subnational,OpenAlex,2,2,true,IT.17,2007.0,1202,IT,71,32,82,47,39,39,103,35,35,129,29.118136439267886,32.445923460898506
54625,Subnational,OpenAlex,2,2,true,DE.02,1974.0,781,DE,22,22,19,17,0,0,44,2,2,36,2.560819462227913,0.0
54626,Subnational,OpenAlex,2,2,true,TG.24,2018.0,528,TG,21,15,1,4,6,6,36,-3,3,5,-5.681818181818182,11.363636363636363
54627,Subnational,OpenAlex,2,2,true,PT.08,2014.0,464,PT,37,32,23,17,5,5,69,6,6,40,12.931034482758621,10.775862068965518
54628,Subnational,OpenAlex,2,2,true,MX.08,2007.0,182,MX,7,9,11,7,-2,2,16,4,4,18,21.978021978021978,-10.989010989010989
54629,Subnational,OpenAlex,2,2,true,JP.03,2005.0,920,JP,12,16,114,105,-4,4,28,9,9,219,9.782608695652174,-4.3478260869565215
54630,Subnational,OpenAlex,2,2,true,IR.38,2009.0,344,IR,4,1,23,5,3,3,5,18,18,28,52.325581395348834,8.720930232558139
54631,Subnational,OpenAlex,2,2,true,BR.27,1969.0,438,BR,5,1,1,1,4,4,6,0,0,2,0.0,9.132420091324201
54632,Subnational,OpenAlex,2,2,true,GR.ESYE23,2016.0,2395,GR,41,81,85,100,-40,40,122,-15,15,185,-6.263048016701461,-16.701461377870565
54633,Subnational,OpenAlex,2,2,true,JP.23,1995.0,775,JP,10,19,69,68,-9,9,29,1,1,137,1.2903225806451613,-11.612903225806452
54634,Subnational,OpenAlex,2,2,true,JO.17,2013.0,361,JO,23,15,9,2,8,8,38,7,7,11,19.390581717451525,22.1606648199446
54635,Subnational,OpenAlex,2,2,true,AR.04,2010.0,317,AR,9,9,24,12,0,0,18,12,12,36,37.85488958990536,0.0
54636,Subnational,OpenAlex,2,2,true,DE.08,2017.0,7618,DE,324,362,441,376,-38,38,686,65,65,817,8.532423208191126,-4.988185875557889
54637,Subnational,OpenAlex,2,2,true,MX.18,2019.0,340,MX,16,13,16,12,3,3,29,4,4,28,11.764705882352942,8.823529411764707
54638,Subnational,OpenAlex,2,2,true,JP.37,1980.0,316,JP,2,3,26,25,-1,1,5,1,1,51,3.1645569620253164,-3.1645569620253164
54639,Subnational,OpenAlex,2,2,true,ZA.05,2016.0,1823,ZA,78,75,48,71,3,3,153,-23,23,119,-12.616566099835437,1.6456390565002743
54640,Subnational,OpenAlex,2,2,true,NG.30,2016.0,1151,NG,28,13,52,45,15,15,41,7,7,97,6.081668114682884,13.032145960034752
54641,Subnational,OpenAlex,2,2,true,LY.72,2014.0,28,LY,2,2,1,1,0,0,4,0,0,2,0.0,0.0
54642,Subnational,OpenAlex,2,2,true,FR.28,2015.0,4187,FR,121,150,220,198,-29,29,271,22,22,418,5.254358729400526,-6.926200143300693
54643,Subnational,OpenAlex,2,2,true,JP.29,1967.0,105,JP,1,0,3,5,1,1,1,-2,2,8,-19.047619047619047,9.523809523809524
54644,Subnational,OpenAlex,2,2,true,AR.07,2016.0,14463,AR,818,754,524,497,64,64,1572,27,27,1021,1.866832607342875,4.425084698886814
54645,Subnational,OpenAlex,2,2,true,SE.12,2000.0,41,SE,2,1,8,4,1,1,3,4,4,12,97.5609756097561,24.390243902439025
54646,Subnational,OpenAlex,2,2,true,IN.25,1975.0,219,IN,3,3,1,2,0,0,6,-1,1,3,-4.566210045662101,0.0
54647,Subnational,OpenAlex,2,2,true,SE.16,1981.0,176,SE,3,3,9,4,0,0,6,5,5,13,28.40909090909091,0.0
54648,Subnational,OpenAlex,2,2,true,CA.13,2015.0,43,CA,4,2,6,3,2,2,6,3,3,9,69.76744186046511,46.51162790697674
54649,Subnational,OpenAlex,2,2,true,RU.73,2023.0,139,RU,0,2,5,3,-2,2,2,2,2,8,14.388489208633093,-14.388489208633093
54650,Subnational,OpenAlex,2,2,true,GB.WLS,1968.0,125,GB,5,4,5,4,1,1,9,1,1,9,8.0,8.0
54651,Subnational,OpenAlex,2,2,true,IT.08,1980.0,603,IT,5,21,31,55,-16,16,26,-24,24,86,-39.80099502487562,-26.533996683250415
54652,Subnational,OpenAlex,2,2,true,TR.10,2002.0,77,TR,3,0,6,3,3,3,3,3,3,9,38.96103896103896,38.96103896103896
54653,Subnational,OpenAlex,2,2,true,CH.FR,1995.0,263,CH,10,10,5,6,0,0,20,-1,1,11,-3.802281368821293,0.0
54654,Subnational,OpenAlex,2,2,true,AT.04,2012.0,1303,AT,73,91,39,33,-18,18,164,6,6,72,4.604758250191865,-13.814274750575596
54655,Subnational,OpenAlex,2,2,true,IT.05,1998.0,6719,IT,118,120,227,308,-2,2,238,-81,81,535,-12.055365381753237,-0.2976633427593392
54656,Subnational,OpenAlex,2,2,true,NZ.F7,2010.0,2320,NZ,193,182,30,39,11,11,375,-9,9,69,-3.8793103448275863,4.741379310344827
54657,Subnational,OpenAlex,2,2,true,AU.02,1968.0,465,AU,24,24,5,2,0,0,48,3,3,7,6.451612903225806,0.0
54658,Subnational,OpenAlex,2,2,true,NZ.G1,1989.0,119,NZ,5,10,2,4,-5,5,15,-2,2,6,-16.80672268907563,-42.016806722689076
54659,Subnational,OpenAlex,2,2,true,PH.10,2012.0,113,PH,2,3,3,2,-1,1,5,1,1,5,8.849557522123893,-8.849557522123893
54660,Subnational,OpenAlex,2,2,true,FI.10,2016.0,25,FI,1,0,8,2,1,1,1,6,6,10,240.0,40.0
54661,Subnational,OpenAlex,2,2,true,LK.29,2010.0,548,LK,23,21,5,9,2,2,44,-4,4,14,-7.299270072992701,3.6496350364963503
54662,Subnational,OpenAlex,2,2,true,IN.22,1995.0,124,IN,2,3,3,4,-1,1,5,-1,1,7,-8.064516129032258,-8.064516129032258
54663,Subnational,OpenAlex,2,2,true,UA.04,2009.0,742,UA,28,17,4,2,11,11,45,2,2,6,2.6954177897574123,14.824797843665769
54664,Subnational,OpenAlex,2,2,true,MY.13,2023.0,30,MY,2,2,2,4,0,0,4,-2,2,6,-66.66666666666667,0.0
54665,Subnational,OpenAlex,2,2,true,HU.04,2018.0,423,HU,10,10,26,25,0,0,20,1,1,51,2.3640661938534278,0.0
54666,Subnational,OpenAlex,2,2,true,UA.24,2021.0,182,UA,2,6,6,7,-4,4,8,-1,1,13,-5.4945054945054945,-21.978021978021978
54667,Subnational,OpenAlex,2,2,true,PG.20,2015.0,70,PG,7,7,1,0,0,0,14,1,1,1,14.285714285714286,0.0
54668,Subnational,OpenAlex,2,2,true,AR.23,2003.0,7,AR,0,1,2,0,-1,1,1,2,2,2,285.7142857142857,-142.85714285714286
54669,Subnational,OpenAlex,2,2,true,AT.05,2023.0,49,AT,1,4,1,0,-3,3,5,1,1,1,20.408163265306122,-61.224489795918366
54670,Subnational,OpenAlex,2,2,true,PT.05,2004.0,33,PT,1,0,2,0,1,1,1,2,2,2,60.60606060606061,30.303030303030305
54671,Subnational,OpenAlex,2,2,true,IT.14,1993.0,694,IT,8,7,31,23,1,1,15,8,8,54,11.527377521613833,1.440922190201729
54672,Subnational,OpenAlex,2,2,true,HR.02,2008.0,44,HR,1,0,2,1,1,1,1,1,1,3,22.727272727272727,22.727272727272727
54673,Subnational,OpenAlex,2,2,true,ZW.05,2018.0,104,ZW,10,5,1,3,5,5,15,-2,2,4,-19.23076923076923,48.07692307692308
54674,Subnational,OpenAlex,2,2,true,DZ.07,2007.0,70,DZ,3,0,2,1,3,3,3,1,1,3,14.285714285714286,42.857142857142854
54675,Subnational,OpenAlex,2,2,true,DZ.40,2003.0,36,DZ,1,0,1,1,1,1,1,0,0,2,0.0,27.77777777777778
54676,Subnational,OpenAlex,2,2,true,AR.01,1985.0,199,AR,3,3,4,3,0,0,6,1,1,7,5.025125628140704,0.0
54677,Subnational,OpenAlex,2,2,true,KE.49,2016.0,16,KE,1,1,2,3,0,0,2,-1,1,5,-62.5,0.0
54678,Subnational,OpenAlex,2,2,true,EG.06,2002.0,722,EG,29,24,19,18,5,5,53,1,1,37,1.3850415512465375,6.925207756232687
54679,Subnational,OpenAlex,2,2,true,NZ.F3,2022.0,812,NZ,44,46,13,16,-2,2,90,-3,3,29,-3.6945812807881775,-2.4630541871921183
54680,Subnational,OpenAlex,2,2,true,MK.06,2018.0,77,MK,0,2,3,3,-2,2,2,0,0,6,0.0,-25.974025974025974
54681,Subnational,OpenAlex,2,2,true,EG.06,1997.0,511,EG,15,24,10,12,-9,9,39,-2,2,22,-3.9138943248532287,-17.61252446183953
54682,Subnational,OpenAlex,2,2,true,AU.07,1996.0,7343,AU,415,373,79,124,42,42,788,-45,45,203,-6.128285441917472,5.719733079122975
54683,Subnational,OpenAlex,2,2,true,ID.01,2007.0,113,ID,6,3,3,1,3,3,9,2,2,4,17.699115044247787,26.548672566371682
54684,Subnational,OpenAlex,2,2,true,PE.21,2019.0,204,PE,14,13,6,1,1,1,27,5,5,7,24.50980392156863,4.901960784313726
54685,Subnational,OpenAlex,2,2,true,TR.33,1998.0,63,TR,2,1,3,2,1,1,3,1,1,5,15.873015873015873,15.873015873015873
54686,Subnational,OpenAlex,2,2,true,CL.05,2022.0,61,CL,8,7,4,4,1,1,15,0,0,8,0.0,16.39344262295082
54687,Subnational,OpenAlex,2,2,true,ID.02,2005.0,56,ID,2,0,1,3,2,2,2,-2,2,4,-35.714285714285715,35.714285714285715
54688,Subnational,OpenAlex,2,2,true,CZ.83,2003.0,76,CZ,5,0,3,1,5,5,5,2,2,4,26.31578947368421,65.78947368421052
54689,Subnational,OpenAlex,2,2,true,GR.ESYE21,1994.0,312,GR,10,11,3,9,-1,1,21,-6,6,12,-19.23076923076923,-3.2051282051282053
54690,Subnational,OpenAlex,2,2,true,NG.26,2008.0,68,NG,1,1,2,1,0,0,2,1,1,3,14.705882352941176,0.0
54691,Subnational,OpenAlex,2,2,true,NL.09,1986.0,628,NL,16,15,8,14,1,1,31,-6,6,22,-9.554140127388536,1.5923566878980893
54692,Subnational,OpenAlex,2,2,true,RO.43,1998.0,163,RO,14,14,4,9,0,0,28,-5,5,13,-30.67484662576687,0.0
54693,Subnational,OpenAlex,2,2,true,BY.06,2011.0,108,BY,7,1,1,1,6,6,8,0,0,2,0.0,55.55555555555556
54694,Subnational,OpenAlex,2,2,true,MY.02,2007.0,108,MY,6,2,3,6,4,4,8,-3,3,9,-27.77777777777778,37.03703703703704
54695,Subnational,OpenAlex,2,2,true,SE.03,2001.0,37,SE,3,1,2,6,2,2,4,-4,4,8,-108.10810810810811,54.054054054054056
54696,Subnational,OpenAlex,2,2,true,ZA.10,1998.0,30,ZA,2,0,3,1,2,2,2,2,2,4,66.66666666666667,66.66666666666667
54697,Subnational,OpenAlex,2,2,true,TW.04,1998.0,14921,TW,609,633,49,55,-24,24,1242,-6,6,104,-0.40211782052141276,-1.608471282085651
54698,Subnational,OpenAlex,2,2,true,TH.38,2008.0,320,TH,22,22,3,7,0,0,44,-4,4,10,-12.5,0.0
54699,Subnational,OpenAlex,2,2,true,CO.33,1995.0,33,CO,3,1,3,1,2,2,4,2,2,4,60.60606060606061,60.60606060606061
54700,Subnational,OpenAlex,2,2,true,GE.51,2009.0,1524,GE,241,185,1,2,56,56,426,-1,1,3,-0.6561679790026247,36.74540682414698
54701,Subnational,OpenAlex,2,2,true,CL.10,2005.0,63,CL,6,5,1,3,1,1,11,-2,2,4,-31.746031746031747,15.873015873015873
54702,Subnational,OpenAlex,2,2,true,CO.29,1977.0,32,CO,1,1,1,2,0,0,2,-1,1,3,-31.25,0.0
54703,Subnational,OpenAlex,2,2,true,PH.06,2013.0,84,PH,4,11,1,0,-7,7,15,1,1,1,11.904761904761905,-83.33333333333333
54704,Subnational,OpenAlex,2,2,true,GH.05,2022.0,24,GH,4,3,2,0,1,1,7,2,2,2,83.33333333333333,41.666666666666664
54705,Subnational,OpenAlex,2,2,true,PT.21,1998.0,44,PT,3,1,3,0,2,2,4,3,3,3,68.18181818181819,45.45454545454545
54706,Subnational,OpenAlex,2,2,true,KE.20,2009.0,18,KE,2,0,3,0,2,2,2,3,3,3,166.66666666666666,111.11111111111111
54707,Subnational,OpenAlex,2,2,true,MY.16,2000.0,20,MY,3,1,1,0,2,2,4,1,1,1,50.0,100.0
54708,Subnational,OpenAlex,2,2,true,CA.04,1969.0,61,CA,2,1,2,0,1,1,3,2,2,2,32.78688524590164,16.39344262295082
54709,Subnational,OpenAlex,2,2,true,NG.30,1984.0,44,NG,2,0,1,0,2,2,2,1,1,1,22.727272727272727,45.45454545454545
54710,Subnational,OpenAlex,2,2,true,PG.20,1996.0,57,PG,5,5,1,0,0,0,10,1,1,1,17.54385964912281,0.0
54711,Subnational,OpenAlex,2,2,true,PH.40,2006.0,241,PH,21,34,1,0,-13,13,55,1,1,1,4.149377593360996,-53.941908713692946
54712,Subnational,OpenAlex,2,2,true,AR.12,1998.0,3,AR,0,0,1,0,0,0,0,1,1,1,333.3333333333333,0.0
54713,Subnational,OpenAlex,2,2,true,BD.86,1994.0,2,BD,0,0,1,0,0,0,0,1,1,1,500.0,0.0
54714,Subnational,OpenAlex,2,2,true,HU.02,1964.0,11,HU,0,0,1,0,0,0,0,1,1,1,90.9090909090909,0.0
54715,Subnational,OpenAlex,2,2,true,TR.69,2008.0,11,TR,0,0,6,1,0,0,0,5,5,7,454.54545454545456,0.0
54716,Subnational,OpenAlex,2,2,true,US.NJ,1931.0,64,US,0,0,3,4,0,0,0,-1,1,7,-15.625,0.0
54717,Subnational,OpenAlex,2,2,true,BR.17,1971.0,3,BR,0,0,1,0,0,0,0,1,1,1,333.3333333333333,0.0
54718,Subnational,OpenAlex,2,2,true,RU.77,1996.0,53,RU,0,0,2,0,0,0,0,2,2,2,37.735849056603776,0.0
54719,Subnational,OpenAlex,2,2,true,TH.42,2007.0,7,TH,0,0,2,0,0,0,0,2,2,2,285.7142857142857,0.0
54720,Subnational,OpenAlex,2,2,true,AU.07,1929.0,37,AU,0,0,1,0,0,0,0,1,1,1,27.027027027027028,0.0
54721,Subnational,OpenAlex,2,2,true,CY.02,2010.0,9,CY,0,0,2,0,0,0,0,2,2,2,222.22222222222223,0.0
54722,Subnational,OpenAlex,2,2,true,TH.29,2012.0,9,TH,0,0,2,0,0,0,0,2,2,2,222.22222222222223,0.0
54723,Subnational,OpenAlex,2,2,true,NO.17,1998.0,25,NO,0,0,2,1,0,0,0,1,1,3,40.0,0.0
54724,Subnational,OpenAlex,2,2,true,RU.34,2000.0,53,RU,0,0,2,1,0,0,0,1,1,3,18.867924528301888,0.0
54725,Subnational,OpenAlex,2,2,true,US.PA,1923.0,71,US,0,0,2,2,0,0,0,0,0,4,0.0,0.0
54726,Subnational,OpenAlex,2,2,true,US.MS,1958.0,44,US,0,0,2,1,0,0,0,1,1,3,22.727272727272727,0.0
54727,Subnational,OpenAlex,2,2,true,FI.07,2003.0,24,FI,0,0,5,2,0,0,0,3,3,7,125.0,0.0
54728,Subnational,OpenAlex,2,2,true,SE.18,1997.0,30,SE,0,0,3,2,0,0,0,1,1,5,33.333333333333336,0.0
54729,Subnational,OpenAlex,2,2,true,US.NV,1960.0,10,US,0,0,1,1,0,0,0,0,0,2,0.0,0.0
54730,Subnational,OpenAlex,2,2,true,US.IN,2030.0,3,US,0,0,2,1,0,0,0,1,1,3,333.3333333333333,0.0
54731,Subnational,OpenAlex,2,2,true,IN.23,2022.0,3319,IN,109,138,413,366,-29,29,247,47,47,779,14.160891834890027,-8.737571557698102
54732,Subnational,OpenAlex,2,2,true,US.VA,2007.0,17241,US,546,622,1377,1245,-76,76,1168,132,132,2622,7.6561684357055855,-4.408096978133519
54733,Subnational,OpenAlex,2,2,true,IN.19,1996.0,2699,IN,52,81,61,54,-29,29,133,7,7,115,2.5935531678399406,-10.74472026676547
54734,Subnational,OpenAlex,2,2,true,US.TX,1999.0,24891,US,763,879,1532,1577,-116,116,1642,-45,45,3109,-1.807882367120646,-4.660318990799888
54735,Subnational,OpenAlex,2,2,true,IR.40,2009.0,619,IR,8,6,32,17,2,2,14,15,15,49,24.232633279483036,3.231017770597738
54736,Subnational,OpenAlex,2,2,true,IT.09,2018.0,33013,IT,757,1032,1452,1462,-275,275,1789,-10,10,2914,-0.30291097446460485,-8.330051797776633
54737,Subnational,OpenAlex,2,2,true,US.IA,2018.0,9252,US,338,284,794,844,54,54,622,-50,50,1638,-5.40423692174665,5.836575875486381
54738,Subnational,OpenAlex,2,2,true,KZ.05,2021.0,1367,KZ,56,54,39,36,2,2,110,3,3,75,2.194586686174104,1.463057790782736
54739,Subnational,OpenAlex,2,2,true,US.MA,1973.0,3723,US,55,88,182,217,-33,33,143,-35,35,399,-9.401020682245502,-8.8638195004029
54740,Subnational,OpenAlex,2,2,true,JP.06,2020.0,1082,JP,11,5,124,118,6,6,16,6,6,242,5.545286506469501,5.545286506469501
54741,Subnational,OpenAlex,2,2,true,US.MT,2019.0,2188,US,69,56,183,228,13,13,125,-45,45,411,-20.56672760511883,5.941499085923217
54742,Subnational,OpenAlex,2,2,true,MY.11,2017.0,1071,MY,53,44,48,44,9,9,97,4,4,92,3.734827264239029,8.403361344537815
54743,Subnational,OpenAlex,2,2,true,JP.01,2012.0,11663,JP,228,251,1253,1339,-23,23,479,-86,86,2592,-7.373746034467976,-1.972048358055389
54744,Subnational,OpenAlex,2,2,true,TR.83,2004.0,311,TR,5,0,11,7,5,5,5,4,4,18,12.861736334405144,16.077170418006432
54745,Subnational,OpenAlex,2,2,true,US.VA,1968.0,940,US,11,6,68,44,5,5,17,24,24,112,25.53191489361702,5.319148936170213
54746,Subnational,OpenAlex,2,2,true,IT.04,1976.0,107,IT,7,1,3,1,6,6,8,2,2,4,18.69158878504673,56.074766355140184
54747,Subnational,OpenAlex,2,2,true,IR.07,2018.0,6213,IR,86,121,532,559,-35,35,207,-27,27,1091,-4.345726702076291,-5.633349428617415
54748,Subnational,OpenAlex,2,2,true,NG.11,2010.0,319,NG,11,20,18,5,-9,9,31,13,13,23,40.75235109717868,-28.213166144200628
54749,Subnational,OpenAlex,2,2,true,BR.11,2009.0,1014,BR,25,10,106,74,15,15,35,32,32,180,31.558185404339252,14.792899408284024
54750,Subnational,OpenAlex,2,2,true,FI.02,1994.0,1313,FI,28,26,28,22,2,2,54,6,6,50,4.5696877380045695,1.5232292460015233
54751,Subnational,OpenAlex,2,2,true,NG.56,2021.0,205,NG,5,8,14,12,-3,3,13,2,2,26,9.75609756097561,-14.634146341463415
54752,Subnational,OpenAlex,2,2,true,PT.04,2011.0,1246,PT,89,81,59,46,8,8,170,13,13,105,10.43338683788122,6.420545746388443
54753,Subnational,OpenAlex,2,2,true,ID.07,2016.0,11894,ID,135,52,578,862,83,83,187,-284,284,1440,-23.87758533714478,6.97830839078527
54754,Subnational,OpenAlex,2,2,true,JP.31,2015.0,4070,JP,53,73,417,464,-20,20,126,-47,47,881,-11.547911547911548,-4.914004914004914
54755,Subnational,OpenAlex,2,2,true,TR.25,2021.0,1456,TR,21,15,109,117,6,6,36,-8,8,226,-5.4945054945054945,4.1208791208791204
